rate_code,RatecodeID,rate_code_id
Standard rate,1,41055
Standard rate,1,41056
Standard rate,1,41057
Standard rate,1,41058
Standard rate,1,41059
Standard rate,1,41060
Standard rate,1,41061
Standard rate,1,41062
Standard rate,1,41063
Standard rate,1,41064
Standard rate,1,41065
Standard rate,1,41066
Standard rate,1,41067
Standard rate,1,41068
Standard rate,1,41069
Standard rate,1,41070
Standard rate,1,41071
Standard rate,1,41072
Standard rate,1,41073
Standard rate,1,41074
Standard rate,1,41075
Standard rate,1,41076
Standard rate,1,41077
Standard rate,1,41078
Standard rate,1,41079
Standard rate,1,41080
Standard rate,1,41081
Standard rate,1,41082
Standard rate,1,41083
Standard rate,1,41084
Standard rate,1,41085
Standard rate,1,41086
Standard rate,1,41087
Standard rate,1,41088
Standard rate,1,41089
Standard rate,1,41090
Standard rate,1,41091
Standard rate,1,41092
Standard rate,1,41093
Standard rate,1,41094
Standard rate,1,41095
Standard rate,1,41096
Standard rate,1,41097
Standard rate,1,41098
Standard rate,1,41099
Standard rate,1,41100
Standard rate,1,41101
Standard rate,1,41102
Standard rate,1,41103
Standard rate,1,41104
Standard rate,1,41105
Standard rate,1,41106
Standard rate,1,41107
Standard rate,1,41108
Standard rate,1,41109
JFK,2,41110
Standard rate,1,41111
Standard rate,1,41112
Standard rate,1,41113
Standard rate,1,41114
Standard rate,1,41115
Standard rate,1,41116
Standard rate,1,41117
Standard rate,1,41118
Standard rate,1,41119
Standard rate,1,41120
Standard rate,1,41121
Standard rate,1,41122
Standard rate,1,41123
Standard rate,1,41124
Standard rate,1,41125
Standard rate,1,41126
Standard rate,1,41127
Standard rate,1,41128
Standard rate,1,41129
Standard rate,1,41130
Standard rate,1,41131
Standard rate,1,41132
Standard rate,1,41133
JFK,2,41134
Standard rate,1,41135
Standard rate,1,41136
Standard rate,1,41137
Standard rate,1,41138
Standard rate,1,41139
Standard rate,1,41140
Standard rate,1,41141
Standard rate,1,41142
Standard rate,1,41143
Standard rate,1,41144
Standard rate,1,41145
Standard rate,1,41146
Standard rate,1,41147
Standard rate,1,41148
Standard rate,1,41149
Standard rate,1,41150
Standard rate,1,41151
Standard rate,1,41152
Standard rate,1,41153
Standard rate,1,41154
Standard rate,1,41155
Standard rate,1,41156
Standard rate,1,41157
Standard rate,1,41158
Standard rate,1,41159
Standard rate,1,41160
Standard rate,1,41161
Standard rate,1,41162
Standard rate,1,41163
Standard rate,1,41164
Standard rate,1,41165
Standard rate,1,41166
Standard rate,1,41167
Standard rate,1,41168
Standard rate,1,41169
Standard rate,1,41170
Standard rate,1,41171
Standard rate,1,41172
Standard rate,1,41173
Standard rate,1,41174
Standard rate,1,41175
Standard rate,1,41176
Standard rate,1,41177
Standard rate,1,41178
Standard rate,1,41179
Standard rate,1,41180
Standard rate,1,41181
Standard rate,1,41182
Standard rate,1,41183
Standard rate,1,41184
Standard rate,1,41185
Standard rate,1,41186
Standard rate,1,41187
Standard rate,1,41188
Standard rate,1,41189
Standard rate,1,41190
Standard rate,1,41191
Standard rate,1,41192
Standard rate,1,41193
Standard rate,1,41194
Standard rate,1,41195
Standard rate,1,41196
Standard rate,1,41197
Standard rate,1,41198
Standard rate,1,41199
Standard rate,1,41200
Standard rate,1,41201
Standard rate,1,41202
Standard rate,1,41203
Standard rate,1,41204
Standard rate,1,41205
Standard rate,1,41206
Standard rate,1,41207
Standard rate,1,41208
Standard rate,1,41209
Standard rate,1,41210
Standard rate,1,41211
Standard rate,1,41212
Standard rate,1,41213
Standard rate,1,41214
Standard rate,1,41215
Standard rate,1,41216
Standard rate,1,41217
Standard rate,1,41218
Standard rate,1,41219
Standard rate,1,41220
Standard rate,1,41221
Standard rate,1,41222
Standard rate,1,41223
Standard rate,1,41224
Standard rate,1,41225
Standard rate,1,41226
Standard rate,1,41227
Standard rate,1,41228
Standard rate,1,41229
Standard rate,1,41230
Standard rate,1,41231
Standard rate,1,41232
Standard rate,1,41233
JFK,2,41234
Standard rate,1,41235
Standard rate,1,41236
Standard rate,1,41237
Standard rate,1,41238
Standard rate,1,41239
Standard rate,1,41240
Standard rate,1,41241
Standard rate,1,41242
Standard rate,1,41243
Standard rate,1,41244
Standard rate,1,41245
Standard rate,1,41246
Standard rate,1,41247
Standard rate,1,41248
Standard rate,1,41249
Standard rate,1,41250
Standard rate,1,41251
JFK,2,41252
Standard rate,1,41253
Standard rate,1,41254
Standard rate,1,41255
JFK,2,41256
Standard rate,1,41257
Standard rate,1,41258
Standard rate,1,41259
Standard rate,1,41260
Standard rate,1,41261
Standard rate,1,41262
Standard rate,1,41263
Standard rate,1,41264
Standard rate,1,41265
Standard rate,1,41266
Standard rate,1,41267
Standard rate,1,41268
Standard rate,1,41269
Standard rate,1,41270
Standard rate,1,41271
Standard rate,1,41272
Standard rate,1,41273
Standard rate,1,41274
Standard rate,1,41275
Standard rate,1,41276
Standard rate,1,41277
Standard rate,1,41278
Standard rate,1,41279
Standard rate,1,41280
Standard rate,1,41281
Standard rate,1,41282
Standard rate,1,41283
Standard rate,1,41284
Standard rate,1,41285
Standard rate,1,41286
Standard rate,1,41287
Standard rate,1,41288
Standard rate,1,41289
Standard rate,1,41290
Standard rate,1,41291
Standard rate,1,41292
Standard rate,1,41293
Standard rate,1,41294
Standard rate,1,41295
Standard rate,1,41296
Standard rate,1,41297
Standard rate,1,41298
Standard rate,1,41299
Standard rate,1,41300
Standard rate,1,41301
Standard rate,1,41302
Standard rate,1,41303
Standard rate,1,41304
Standard rate,1,41305
Standard rate,1,41306
Standard rate,1,41307
Standard rate,1,41308
Standard rate,1,41309
Standard rate,1,41310
Standard rate,1,41311
Standard rate,1,41312
Standard rate,1,41313
Newark,3,41314
Standard rate,1,41315
Standard rate,1,41316
Standard rate,1,41317
Standard rate,1,41318
Standard rate,1,41319
Standard rate,1,41320
Standard rate,1,41321
Standard rate,1,41322
JFK,2,41323
Standard rate,1,41324
Standard rate,1,41325
Standard rate,1,41326
Standard rate,1,41327
Standard rate,1,41328
Standard rate,1,41329
Standard rate,1,41330
JFK,2,41331
Standard rate,1,41332
Standard rate,1,41333
Standard rate,1,41334
Standard rate,1,41335
Standard rate,1,41336
Standard rate,1,41337
Standard rate,1,41338
Standard rate,1,41339
Standard rate,1,41340
Standard rate,1,41341
Standard rate,1,41342
Standard rate,1,41343
Standard rate,1,41344
Standard rate,1,41345
Standard rate,1,41346
Standard rate,1,41347
Standard rate,1,41348
Standard rate,1,41349
Standard rate,1,41350
Standard rate,1,41351
Standard rate,1,41352
Standard rate,1,41353
Standard rate,1,41354
Standard rate,1,41355
Standard rate,1,41356
Standard rate,1,41357
Standard rate,1,41358
JFK,2,41359
Standard rate,1,41360
Standard rate,1,41361
Standard rate,1,41362
Standard rate,1,41363
Standard rate,1,41364
Standard rate,1,41365
Standard rate,1,41366
Standard rate,1,41367
Standard rate,1,41368
Standard rate,1,41369
Standard rate,1,41370
Standard rate,1,41371
Standard rate,1,41372
Standard rate,1,41373
Standard rate,1,41374
Standard rate,1,41375
Standard rate,1,41376
Standard rate,1,41377
Standard rate,1,41378
Standard rate,1,41379
Standard rate,1,41380
Standard rate,1,41381
Standard rate,1,41382
Standard rate,1,41383
Standard rate,1,41384
Standard rate,1,41385
Standard rate,1,41386
Standard rate,1,41387
Standard rate,1,41388
Standard rate,1,41389
Standard rate,1,41390
Standard rate,1,41391
Standard rate,1,41392
Standard rate,1,41393
Standard rate,1,41394
Standard rate,1,41395
Standard rate,1,41396
Standard rate,1,41397
Standard rate,1,41398
Standard rate,1,41399
Standard rate,1,41400
Standard rate,1,41401
Standard rate,1,41402
Standard rate,1,41403
Standard rate,1,41404
Standard rate,1,41405
Standard rate,1,41406
Standard rate,1,41407
Standard rate,1,41408
Standard rate,1,41409
Standard rate,1,41410
Standard rate,1,41411
Standard rate,1,41412
Standard rate,1,41413
Standard rate,1,41414
Standard rate,1,41415
Standard rate,1,41416
Standard rate,1,41417
Standard rate,1,41418
Standard rate,1,41419
Standard rate,1,41420
Standard rate,1,41421
Standard rate,1,41422
Standard rate,1,41423
Standard rate,1,41424
Standard rate,1,41425
Standard rate,1,41426
Standard rate,1,41427
Standard rate,1,41428
Standard rate,1,41429
Standard rate,1,41430
Standard rate,1,41431
Standard rate,1,41432
Standard rate,1,41433
Standard rate,1,41434
Standard rate,1,41435
Standard rate,1,41436
Standard rate,1,41437
Standard rate,1,41438
Standard rate,1,41439
Standard rate,1,41440
Standard rate,1,41441
Standard rate,1,41442
Standard rate,1,41443
Standard rate,1,41444
Standard rate,1,41445
Standard rate,1,41446
Standard rate,1,41447
Standard rate,1,41448
Standard rate,1,41449
Standard rate,1,41450
Standard rate,1,41451
Standard rate,1,41452
Standard rate,1,41453
Standard rate,1,41454
Standard rate,1,41455
Standard rate,1,41456
Standard rate,1,41457
Standard rate,1,41458
Standard rate,1,41459
Standard rate,1,41460
Standard rate,1,41461
Standard rate,1,41462
Standard rate,1,41463
Standard rate,1,41464
Standard rate,1,41465
Standard rate,1,41466
Standard rate,1,41467
Standard rate,1,41468
Standard rate,1,41469
Standard rate,1,41470
Standard rate,1,41471
Standard rate,1,41472
Standard rate,1,41473
Standard rate,1,41474
Standard rate,1,41475
Standard rate,1,41476
Standard rate,1,41477
Standard rate,1,41478
Standard rate,1,41479
Standard rate,1,41480
Standard rate,1,41481
Standard rate,1,41482
Standard rate,1,41483
Standard rate,1,41484
Standard rate,1,41485
Standard rate,1,41486
Standard rate,1,41487
Standard rate,1,41488
Standard rate,1,41489
Standard rate,1,41490
Standard rate,1,41491
Standard rate,1,41492
Standard rate,1,41493
Standard rate,1,41494
Standard rate,1,41495
Standard rate,1,41496
Standard rate,1,41497
Standard rate,1,41498
JFK,2,41499
Standard rate,1,41500
Standard rate,1,41501
Standard rate,1,41502
Standard rate,1,41503
Standard rate,1,41504
Standard rate,1,41505
Standard rate,1,41506
JFK,2,41507
Standard rate,1,41508
Standard rate,1,41509
Standard rate,1,41510
Standard rate,1,41511
Standard rate,1,41512
Standard rate,1,41513
Standard rate,1,41514
Standard rate,1,41515
Standard rate,1,41516
Standard rate,1,41517
Standard rate,1,41518
Standard rate,1,41519
Standard rate,1,41520
Standard rate,1,41521
Standard rate,1,41522
Standard rate,1,41523
Standard rate,1,41524
Standard rate,1,41525
Standard rate,1,41526
Standard rate,1,41527
Standard rate,1,41528
Standard rate,1,41529
Standard rate,1,41530
Standard rate,1,41531
Standard rate,1,41532
Standard rate,1,41533
Standard rate,1,41534
Standard rate,1,41535
Standard rate,1,41536
Standard rate,1,41537
Standard rate,1,41538
Standard rate,1,41539
Standard rate,1,41540
Standard rate,1,41541
Standard rate,1,41542
Standard rate,1,41543
Standard rate,1,41544
Standard rate,1,41545
Standard rate,1,41546
Standard rate,1,41547
Standard rate,1,41548
Standard rate,1,41549
Standard rate,1,41550
Standard rate,1,41551
Standard rate,1,41552
Standard rate,1,41553
Standard rate,1,41554
Standard rate,1,41555
Standard rate,1,41556
Standard rate,1,41557
Standard rate,1,41558
Standard rate,1,41559
Standard rate,1,41560
JFK,2,41561
Standard rate,1,41562
Newark,3,41563
Standard rate,1,41564
Standard rate,1,41565
Standard rate,1,41566
Standard rate,1,41567
Standard rate,1,41568
Standard rate,1,41569
Standard rate,1,41570
Standard rate,1,41571
Standard rate,1,41572
Standard rate,1,41573
Standard rate,1,41574
Standard rate,1,41575
Standard rate,1,41576
Standard rate,1,41577
Standard rate,1,41578
Standard rate,1,41579
Standard rate,1,41580
Standard rate,1,41581
Standard rate,1,41582
Standard rate,1,41583
Standard rate,1,41584
Standard rate,1,41585
Standard rate,1,41586
Standard rate,1,41587
Standard rate,1,41588
Standard rate,1,41589
Standard rate,1,41590
Standard rate,1,41591
Standard rate,1,41592
Standard rate,1,41593
Standard rate,1,41594
Standard rate,1,41595
Standard rate,1,41596
Standard rate,1,41597
Standard rate,1,41598
Standard rate,1,41599
Standard rate,1,41600
Standard rate,1,41601
Standard rate,1,41602
Standard rate,1,41603
Standard rate,1,41604
Standard rate,1,41605
Standard rate,1,41606
Standard rate,1,41607
Standard rate,1,41608
Standard rate,1,41609
Standard rate,1,41610
Standard rate,1,41611
Standard rate,1,41612
Standard rate,1,41613
Standard rate,1,41614
Standard rate,1,41615
Standard rate,1,41616
Standard rate,1,41617
Standard rate,1,41618
Standard rate,1,41619
Standard rate,1,41620
Standard rate,1,41621
Standard rate,1,41622
Standard rate,1,41623
Standard rate,1,41624
Standard rate,1,41625
Standard rate,1,41626
Standard rate,1,41627
Standard rate,1,41628
Standard rate,1,41629
Standard rate,1,41630
Standard rate,1,41631
Standard rate,1,41632
Standard rate,1,41633
Standard rate,1,41634
Standard rate,1,41635
Standard rate,1,41636
Standard rate,1,41637
Standard rate,1,41638
Standard rate,1,41639
Standard rate,1,41640
Standard rate,1,41641
Standard rate,1,41642
JFK,2,41643
Standard rate,1,41644
Standard rate,1,41645
Standard rate,1,41646
Standard rate,1,41647
Standard rate,1,41648
Standard rate,1,41649
Standard rate,1,41650
Standard rate,1,41651
Standard rate,1,41652
Standard rate,1,41653
Standard rate,1,41654
Standard rate,1,41655
Standard rate,1,41656
Standard rate,1,41657
Standard rate,1,41658
Standard rate,1,41659
Standard rate,1,41660
Standard rate,1,41661
Standard rate,1,41662
Standard rate,1,41663
Standard rate,1,41664
Standard rate,1,41665
Standard rate,1,41666
Standard rate,1,41667
Standard rate,1,41668
Standard rate,1,41669
Standard rate,1,41670
Standard rate,1,41671
Standard rate,1,41672
Standard rate,1,41673
Standard rate,1,41674
Standard rate,1,41675
Standard rate,1,41676
Standard rate,1,41677
Standard rate,1,41678
Standard rate,1,41679
Standard rate,1,41680
Standard rate,1,41681
Standard rate,1,41682
Standard rate,1,41683
Standard rate,1,41684
Standard rate,1,41685
Standard rate,1,41686
Standard rate,1,41687
Standard rate,1,41688
Standard rate,1,41689
Standard rate,1,41690
Standard rate,1,41691
Standard rate,1,41692
Standard rate,1,41693
Standard rate,1,41694
Standard rate,1,41695
Standard rate,1,41696
Standard rate,1,41697
Standard rate,1,41698
Standard rate,1,41699
Standard rate,1,41700
Standard rate,1,41701
Standard rate,1,41702
Standard rate,1,41703
Standard rate,1,41704
Standard rate,1,41705
Standard rate,1,41706
Standard rate,1,41707
Standard rate,1,41708
Standard rate,1,41709
Standard rate,1,41710
Standard rate,1,41711
Standard rate,1,41712
Standard rate,1,41713
Standard rate,1,41714
Standard rate,1,41715
JFK,2,41716
Standard rate,1,41717
Standard rate,1,41718
Standard rate,1,41719
Standard rate,1,41720
Standard rate,1,41721
Standard rate,1,41722
Standard rate,1,41723
Standard rate,1,41724
Standard rate,1,41725
Standard rate,1,41726
Standard rate,1,41727
Standard rate,1,41728
Standard rate,1,41729
Standard rate,1,41730
Standard rate,1,41731
JFK,2,41732
Standard rate,1,41733
Standard rate,1,41734
Standard rate,1,41735
Standard rate,1,41736
Standard rate,1,41737
Standard rate,1,41738
Standard rate,1,41739
Standard rate,1,41740
Standard rate,1,41741
Standard rate,1,41742
Standard rate,1,41743
Standard rate,1,41744
Standard rate,1,41745
Standard rate,1,41746
Standard rate,1,41747
Standard rate,1,41748
Standard rate,1,41749
Standard rate,1,41750
Standard rate,1,41751
Standard rate,1,41752
Standard rate,1,41753
Standard rate,1,41754
Standard rate,1,41755
Standard rate,1,41756
Standard rate,1,41757
Standard rate,1,41758
Standard rate,1,41759
Standard rate,1,41760
Standard rate,1,41761
Standard rate,1,41762
Standard rate,1,41763
Standard rate,1,41764
Standard rate,1,41765
Standard rate,1,41766
Standard rate,1,41767
Standard rate,1,41768
Standard rate,1,41769
Standard rate,1,41770
Standard rate,1,41771
Standard rate,1,41772
Standard rate,1,41773
Standard rate,1,41774
Standard rate,1,41775
Standard rate,1,41776
Standard rate,1,41777
JFK,2,41778
Standard rate,1,41779
Standard rate,1,41780
Standard rate,1,41781
Standard rate,1,41782
Standard rate,1,41783
Standard rate,1,41784
Standard rate,1,41785
Standard rate,1,41786
Standard rate,1,41787
Standard rate,1,41788
Standard rate,1,41789
Standard rate,1,41790
Standard rate,1,41791
Standard rate,1,41792
Standard rate,1,41793
Standard rate,1,41794
Standard rate,1,41795
Standard rate,1,41796
Standard rate,1,41797
Standard rate,1,41798
Standard rate,1,41799
JFK,2,41800
Standard rate,1,41801
Standard rate,1,41802
Standard rate,1,41803
Standard rate,1,41804
Standard rate,1,41805
Standard rate,1,41806
Standard rate,1,41807
Standard rate,1,41808
Standard rate,1,41809
Standard rate,1,41810
Standard rate,1,41811
Standard rate,1,41812
Standard rate,1,41813
Standard rate,1,41814
Standard rate,1,41815
Standard rate,1,41816
Standard rate,1,41817
Standard rate,1,41818
Standard rate,1,41819
Standard rate,1,41820
Standard rate,1,41821
Standard rate,1,41822
Standard rate,1,41823
Standard rate,1,41824
Standard rate,1,41825
Standard rate,1,41826
Standard rate,1,41827
Standard rate,1,41828
Standard rate,1,41829
Standard rate,1,41830
Standard rate,1,41831
Standard rate,1,41832
Standard rate,1,41833
Standard rate,1,41834
Standard rate,1,41835
Standard rate,1,41836
Standard rate,1,41837
Standard rate,1,41838
Standard rate,1,41839
Standard rate,1,41840
Standard rate,1,41841
Standard rate,1,41842
Standard rate,1,41843
Standard rate,1,41844
Standard rate,1,41845
Standard rate,1,41846
Standard rate,1,41847
Standard rate,1,41848
Standard rate,1,41849
Standard rate,1,41850
Standard rate,1,41851
Standard rate,1,41852
Standard rate,1,41853
Standard rate,1,41854
Standard rate,1,41855
Standard rate,1,41856
Standard rate,1,41857
Standard rate,1,41858
Standard rate,1,41859
Standard rate,1,41860
Standard rate,1,41861
Standard rate,1,41862
Standard rate,1,41863
Standard rate,1,41864
Standard rate,1,41865
Standard rate,1,41866
Standard rate,1,41867
Standard rate,1,41868
Standard rate,1,41869
Standard rate,1,41870
Standard rate,1,41871
Standard rate,1,41872
Standard rate,1,41873
Standard rate,1,41874
Standard rate,1,41875
Standard rate,1,41876
Standard rate,1,41877
Standard rate,1,41878
Standard rate,1,41879
Standard rate,1,41880
Standard rate,1,41881
Standard rate,1,41882
Standard rate,1,41883
Standard rate,1,41884
Standard rate,1,41885
Standard rate,1,41886
Standard rate,1,41887
Standard rate,1,41888
Standard rate,1,41889
Standard rate,1,41890
Standard rate,1,41891
Standard rate,1,41892
Standard rate,1,41893
Standard rate,1,41894
Standard rate,1,41895
Standard rate,1,41896
Standard rate,1,41897
Standard rate,1,41898
Standard rate,1,41899
Standard rate,1,41900
Standard rate,1,41901
Standard rate,1,41902
Standard rate,1,41903
Standard rate,1,41904
Standard rate,1,41905
Standard rate,1,41906
Standard rate,1,41907
Standard rate,1,41908
Standard rate,1,41909
Standard rate,1,41910
Standard rate,1,41911
Standard rate,1,41912
Standard rate,1,41913
Standard rate,1,41914
Standard rate,1,41915
Standard rate,1,41916
Standard rate,1,41917
Standard rate,1,41918
Standard rate,1,41919
Standard rate,1,41920
Standard rate,1,41921
Standard rate,1,41922
Standard rate,1,41923
Standard rate,1,41924
Standard rate,1,41925
Standard rate,1,41926
Standard rate,1,41927
Standard rate,1,41928
Standard rate,1,41929
Standard rate,1,41930
Standard rate,1,41931
Standard rate,1,41932
Standard rate,1,41933
Standard rate,1,41934
Standard rate,1,41935
Standard rate,1,41936
Standard rate,1,41937
Standard rate,1,41938
Standard rate,1,41939
Standard rate,1,41940
Standard rate,1,41941
Standard rate,1,41942
Standard rate,1,41943
Standard rate,1,41944
Standard rate,1,41945
JFK,2,41946
Standard rate,1,41947
Standard rate,1,41948
Standard rate,1,41949
Standard rate,1,41950
Standard rate,1,41951
Standard rate,1,41952
Standard rate,1,41953
Standard rate,1,41954
Standard rate,1,41955
Standard rate,1,41956
Standard rate,1,41957
Standard rate,1,41958
Standard rate,1,41959
Standard rate,1,41960
Standard rate,1,41961
Standard rate,1,41962
Standard rate,1,41963
Standard rate,1,41964
Standard rate,1,41965
Standard rate,1,41966
Standard rate,1,41967
Standard rate,1,41968
Standard rate,1,41969
Standard rate,1,41970
Standard rate,1,41971
Standard rate,1,41972
Standard rate,1,41973
Standard rate,1,41974
Standard rate,1,41975
Standard rate,1,41976
Standard rate,1,41977
Standard rate,1,41978
Standard rate,1,41979
Standard rate,1,41980
Standard rate,1,41981
Standard rate,1,41982
Standard rate,1,41983
Standard rate,1,41984
Standard rate,1,41985
Standard rate,1,41986
Standard rate,1,41987
Standard rate,1,41988
Standard rate,1,41989
Standard rate,1,41990
Standard rate,1,41991
Standard rate,1,41992
Standard rate,1,41993
Standard rate,1,41994
Standard rate,1,41995
Standard rate,1,41996
Standard rate,1,41997
Standard rate,1,41998
Standard rate,1,41999
Standard rate,1,42000
Standard rate,1,42001
Standard rate,1,42002
Standard rate,1,42003
Standard rate,1,42004
Negotiated fare,5,42005
Standard rate,1,42006
Standard rate,1,42007
Standard rate,1,42008
Standard rate,1,42009
Standard rate,1,42010
Standard rate,1,42011
Standard rate,1,42012
Standard rate,1,42013
JFK,2,42014
Standard rate,1,42015
Standard rate,1,42016
Standard rate,1,42017
Standard rate,1,42018
Standard rate,1,42019
Standard rate,1,42020
Standard rate,1,42021
Standard rate,1,42022
Standard rate,1,42023
Standard rate,1,42024
Standard rate,1,42025
Standard rate,1,42026
Standard rate,1,42027
Standard rate,1,42028
Standard rate,1,42029
JFK,2,42030
Standard rate,1,42031
Standard rate,1,42032
Standard rate,1,42033
Standard rate,1,42034
Standard rate,1,42035
Standard rate,1,42036
Standard rate,1,42037
Standard rate,1,42038
Standard rate,1,42039
Standard rate,1,42040
Standard rate,1,42041
Standard rate,1,42042
Standard rate,1,42043
Standard rate,1,42044
Standard rate,1,42045
Standard rate,1,42046
Standard rate,1,42047
Standard rate,1,42048
Standard rate,1,42049
Standard rate,1,42050
Standard rate,1,42051
Standard rate,1,42052
Standard rate,1,42053
Standard rate,1,42054
Standard rate,1,42055
Standard rate,1,42056
Standard rate,1,42057
Standard rate,1,42058
Standard rate,1,42059
Standard rate,1,42060
Standard rate,1,42061
Standard rate,1,42062
Standard rate,1,42063
Standard rate,1,42064
Standard rate,1,42065
Standard rate,1,42066
Standard rate,1,42067
Standard rate,1,42068
Standard rate,1,42069
Standard rate,1,42070
Standard rate,1,42071
Standard rate,1,42072
Standard rate,1,42073
Standard rate,1,42074
Standard rate,1,42075
Standard rate,1,42076
Standard rate,1,42077
Standard rate,1,42078
Standard rate,1,42079
Standard rate,1,42080
Standard rate,1,42081
JFK,2,42082
Standard rate,1,42083
Standard rate,1,42084
Standard rate,1,42085
Standard rate,1,42086
Standard rate,1,42087
Standard rate,1,42088
Standard rate,1,42089
Standard rate,1,42090
Standard rate,1,42091
Standard rate,1,42092
Standard rate,1,42093
Standard rate,1,42094
Standard rate,1,42095
Standard rate,1,42096
Standard rate,1,42097
Standard rate,1,42098
Standard rate,1,42099
Standard rate,1,42100
Standard rate,1,42101
Standard rate,1,42102
Standard rate,1,42103
Standard rate,1,42104
Standard rate,1,42105
JFK,2,42106
Standard rate,1,42107
Standard rate,1,42108
Standard rate,1,42109
Standard rate,1,42110
Standard rate,1,42111
Standard rate,1,42112
Standard rate,1,42113
Standard rate,1,42114
Standard rate,1,42115
Standard rate,1,42116
Standard rate,1,42117
Standard rate,1,42118
Standard rate,1,42119
Standard rate,1,42120
Standard rate,1,42121
Standard rate,1,42122
Standard rate,1,42123
Standard rate,1,42124
Standard rate,1,42125
Standard rate,1,42126
Standard rate,1,42127
Standard rate,1,42128
Standard rate,1,42129
JFK,2,42130
Standard rate,1,42131
Standard rate,1,42132
Standard rate,1,42133
Standard rate,1,42134
Standard rate,1,42135
Standard rate,1,42136
Standard rate,1,42137
Standard rate,1,42138
Standard rate,1,42139
Standard rate,1,42140
Standard rate,1,42141
Standard rate,1,42142
Standard rate,1,42143
Standard rate,1,42144
Standard rate,1,42145
Standard rate,1,42146
Standard rate,1,42147
Standard rate,1,42148
Standard rate,1,42149
Standard rate,1,42150
Standard rate,1,42151
Newark,3,42152
Standard rate,1,42153
Standard rate,1,42154
Standard rate,1,42155
Standard rate,1,42156
Standard rate,1,42157
Standard rate,1,42158
Standard rate,1,42159
Standard rate,1,42160
Standard rate,1,42161
Standard rate,1,42162
Standard rate,1,42163
Standard rate,1,42164
Standard rate,1,42165
Standard rate,1,42166
Standard rate,1,42167
Standard rate,1,42168
Standard rate,1,42169
Standard rate,1,42170
Standard rate,1,42171
Standard rate,1,42172
Standard rate,1,42173
Standard rate,1,42174
Standard rate,1,42175
Standard rate,1,42176
Standard rate,1,42177
Standard rate,1,42178
Standard rate,1,42179
Standard rate,1,42180
Standard rate,1,42181
Standard rate,1,42182
Standard rate,1,42183
Standard rate,1,42184
Standard rate,1,42185
Standard rate,1,42186
Standard rate,1,42187
Standard rate,1,42188
Standard rate,1,42189
Standard rate,1,42190
Standard rate,1,42191
Standard rate,1,42192
Standard rate,1,42193
Standard rate,1,42194
Standard rate,1,42195
Standard rate,1,42196
Standard rate,1,42197
Standard rate,1,42198
Standard rate,1,42199
Standard rate,1,42200
Standard rate,1,42201
Standard rate,1,42202
Standard rate,1,42203
Standard rate,1,42204
Standard rate,1,42205
Standard rate,1,42206
Standard rate,1,42207
Standard rate,1,42208
Standard rate,1,42209
Standard rate,1,42210
Standard rate,1,42211
Standard rate,1,42212
Standard rate,1,42213
Standard rate,1,42214
Standard rate,1,42215
Standard rate,1,42216
Standard rate,1,42217
Standard rate,1,42218
Standard rate,1,42219
Standard rate,1,42220
Standard rate,1,42221
Standard rate,1,42222
Standard rate,1,42223
Standard rate,1,42224
Standard rate,1,42225
Standard rate,1,42226
Standard rate,1,42227
Standard rate,1,42228
Standard rate,1,42229
Standard rate,1,42230
Standard rate,1,42231
Standard rate,1,42232
Standard rate,1,42233
Standard rate,1,42234
Standard rate,1,42235
Standard rate,1,42236
Standard rate,1,42237
Standard rate,1,42238
Standard rate,1,42239
Standard rate,1,42240
Standard rate,1,42241
Standard rate,1,42242
Standard rate,1,42243
Standard rate,1,42244
Standard rate,1,42245
Standard rate,1,42246
Standard rate,1,42247
Standard rate,1,42248
Standard rate,1,42249
Standard rate,1,42250
Standard rate,1,42251
Standard rate,1,42252
Standard rate,1,42253
Standard rate,1,42254
Standard rate,1,42255
Standard rate,1,42256
Standard rate,1,42257
Standard rate,1,42258
Standard rate,1,42259
Standard rate,1,42260
Standard rate,1,42261
Standard rate,1,42262
Standard rate,1,42263
Standard rate,1,42264
Standard rate,1,42265
Standard rate,1,42266
Standard rate,1,42267
Standard rate,1,42268
Standard rate,1,42269
Standard rate,1,42270
Standard rate,1,42271
Standard rate,1,42272
Standard rate,1,42273
Standard rate,1,42274
Standard rate,1,42275
Standard rate,1,42276
Standard rate,1,42277
Standard rate,1,42278
Standard rate,1,42279
Standard rate,1,42280
Standard rate,1,42281
Standard rate,1,42282
Standard rate,1,42283
Standard rate,1,42284
Standard rate,1,42285
Standard rate,1,42286
Standard rate,1,42287
Standard rate,1,42288
Standard rate,1,42289
Standard rate,1,42290
Standard rate,1,42291
Standard rate,1,42292
Standard rate,1,42293
Standard rate,1,42294
Standard rate,1,42295
Standard rate,1,42296
Standard rate,1,42297
Standard rate,1,42298
Standard rate,1,42299
Standard rate,1,42300
Standard rate,1,42301
Standard rate,1,42302
Standard rate,1,42303
Standard rate,1,42304
Standard rate,1,42305
Standard rate,1,42306
Standard rate,1,42307
Standard rate,1,42308
Standard rate,1,42309
Standard rate,1,42310
Standard rate,1,42311
Standard rate,1,42312
Standard rate,1,42313
Standard rate,1,42314
Standard rate,1,42315
Standard rate,1,42316
Standard rate,1,42317
Standard rate,1,42318
Standard rate,1,42319
Standard rate,1,42320
Standard rate,1,42321
Standard rate,1,42322
Standard rate,1,42323
Standard rate,1,42324
Standard rate,1,42325
Standard rate,1,42326
Standard rate,1,42327
Standard rate,1,42328
Standard rate,1,42329
